order_item_id,order_id,product_id,quantity,unit_price,discount
2602,738,484,2,1269.24,0.0
2603,738,450,4,420.42,0.0
2604,738,269,5,1390.71,0.0
2605,738,277,2,635.88,0.0
2606,739,326,8,384.98,0.0
2607,739,230,2,409.17,0.4
2608,740,301,8,1343.18,0.0
2609,741,230,-1,345.95,0.0
2610,741,217,3,847.95,0.0
2611,741,128,3,926.26,0.0
2612,741,467,7,1038.09,0.22
2613,741,298,8,1114.25,0.0
2614,741,490,5,765.3,0.0
2615,742,38,6,747.85,1.28
2616,742,147,4,935.18,0.0
2617,742,462,4,1001.11,0.0
2618,742,430,3,1269.15,0.0
2619,742,375,7,1307.43,0.0
2620,742,432,3,725.2,0.0
2621,743,83,7,1402.72,0.0
2622,743,240,2,160.05,0.0
2623,743,253,1,286.03,0.0
2624,743,233,4,1312.5,0.0
2625,743,451,6,448.64,0.0
2626,743,31,8,248.22,0.0
2627,744,491,0,65.42,0.0
2628,744,190,0,808.3,0.0
2629,744,208,3,226.42,0.1
2630,744,143,1,1472.6,0.0
2631,744,25,4,1084.69,0.17
2632,744,434,6,487.94,0.0
2633,745,451,3,153.02,0.0
2634,746,302,3,325.0,0.0
2635,746,184,8,894.12,0.0
2636,747,297,4,741.11,0.0
2637,747,73,1,420.2,0.0
2638,747,434,4,1267.56,0.0
2639,747,264,-8,915.51,0.0
2640,748,506,0,1407.21,0.0
2641,748,360,1,448.7,0.0
2642,748,488,1,1204.92,0.0
2643,748,84,4,981.61,0.0
2644,749,68,0,1173.35,0.0
2645,749,256,5,1184.87,0.0
2646,749,152,8,369.72,0.0
2647,749,49,5,912.03,0.0
2648,749,183,8,51.69,0.0
2649,750,356,2,961.77,0.0
2650,750,141,4,282.71,0.0
2651,750,386,3,987.67,0.29
2652,751,325,3,93.5,0.0
2653,751,93,7,1142.38,0.0
2654,752,387,5,1038.47,0.33
2655,753,352,6,708.43,0.24
2656,753,474,5,1282.63,0.0
2657,753,242,3,1057.75,1.68
2658,753,115,2,321.87,0.0
2659,754,389,7,810.66,0.4
2660,755,154,3,19.59,0.0
2661,755,13,2,1160.78,0.0
2662,755,288,2,78.91,0.0
2663,755,485,4,643.91,0.13
2664,756,298,4,897.86,0.0
2665,756,76,4,532.04,0.06
2666,756,6,8,334.68,0.0
2667,757,44,8,1363.99,0.0
2668,757,408,8,1336.22,0.0
2669,757,128,4,1388.57,0.0
2670,757,353,8,187.63,0.0
2671,757,273,6,217.32,0.0
2672,758,308,7,282.88,0.0
2673,758,131,5,384.66,0.0
2674,759,387,3,319.38,0.0
2675,759,129,1,1365.9,0.0
2676,759,313,2,829.12,0.0
2677,759,256,7,467.83,0.0
2678,760,353,8,530.67,0.09
2679,760,434,7,443.37,0.12
2680,760,79,1,1436.57,0.0
2681,760,388,2,697.99,0.0
2682,760,439,7,614.78,0.0
2683,760,127,7,533.45,1.31
2684,761,253,7,382.57,0.0
2685,761,179,1,1245.63,0.0
2686,761,384,2,1203.92,0.0
2687,761,91,3,391.3,0.0
2688,761,523,5,836.44,0.0
2689,762,174,1,1430.23,0.0
2690,762,346,4,478.75,0.0
2691,762,497,8,269.05,0.0
2692,762,432,2,819.04,0.22
2693,762,90,8,626.39,0.0
2694,763,172,5,1311.5,0.0
2695,764,2,2,36.16,0.0
2696,765,217,8,1141.89,0.0
2697,765,196,4,1208.6,0.0
2698,765,422,5,289.98,0.12
2699,765,189,7,1187.25,0.0
2700,766,246,1,1028.18,0.0
2701,766,170,6,514.23,0.27
2702,766,478,8,69.77,0.15
2703,767,68,1,1491.34,0.0
2704,768,201,7,517.96,0.24
2705,769,325,8,765.66,0.33
2706,769,209,5,1217.59,0.0
2707,769,415,5,871.08,0.0
2708,769,128,2,810.9,0.0
2709,769,457,4,523.53,0.0
2710,769,239,7,779.9,0.0
2711,770,393,6,1042.16,0.0
2712,770,360,6,486.92,0.0
2713,770,353,7,1033.77,0.38
2714,770,323,8,1382.56,0.0
2715,770,267,1,993.85,0.08
2716,771,473,1,486.5,0.0
2717,771,430,8,205.42,0.0
2718,771,439,8,597.68,0.0
2719,771,523,8,1006.87,0.4
2720,772,335,7,915.51,0.38
2721,772,167,1,371.4,0.0
2722,772,377,8,1083.48,0.0
2723,772,494,8,1307.56,0.32
2724,772,87,7,893.22,0.15
2725,772,115,3,28.52,0.0
2726,773,172,4,578.1,0.0
2727,773,409,3,639.89,0.0
2728,773,457,4,580.87,0.0
2729,773,105,2,965.49,-0.03
2730,773,29,7,297.25,0.0
2731,773,147,4,330.24,0.0
2732,774,47,5,1395.18,0.0
2733,774,180,6,661.88,0.0
2734,774,179,7,678.42,0.1
2735,774,475,1,590.3,0.0
2736,774,150,1,1339.97,0.0
2737,775,115,4,921.93,0.0
2738,775,61,2,584.3,0.0
2739,775,171,1,701.28,0.0
2740,775,468,2,63.97,0.0
2741,775,322,7,710.54,0.09
2742,776,249,5,662.48,0.0
2743,776,77,6,894.81,0.0
2744,776,249,8,808.42,0.0
2745,776,9,4,1316.73,0.0
2746,777,369,6,48.65,0.0
2747,777,211,1,597.01,0.0
2748,778,493,3,1397.3,0.0
2749,778,192,1,406.76,1.11
2750,778,223,1,1348.77,1.12
2751,779,319,1,410.82,0.0
2752,779,215,2,545.09,0.0
2753,779,126,6,746.36,0.34
2754,779,95,8,873.79,0.16
2755,779,162,8,448.17,0.0
2756,779,349,7,309.54,0.0
2757,780,288,5,919.44,0.0
2758,780,54,8,781.03,0.0
2759,780,71,1,292.9,0.0
2760,780,340,1,194.48,0.0
2761,780,489,1,815.67,0.0
2762,780,279,6,1432.27,0.0
2763,781,259,1,186.05,0.07
2764,781,475,2,764.46,0.0
2765,781,138,3,1471.16,0.0
2766,781,474,5,1096.0,0.0
2767,781,491,6,129.47,0.0
2768,781,520,5,292.63,0.0
2769,782,132,2,1129.23,0.0
2770,783,469,3,712.48,0.0
2771,784,155,2,1386.88,0.0
2772,785,222,7,440.21,0.0
2773,785,381,1,508.08,0.0
2774,786,498,5,1489.37,0.0
2775,786,401,5,1267.77,0.0
2776,786,482,5,1121.85,0.0
2777,786,408,6,1447.24,0.0
2778,786,113,8,1182.29,0.0
2779,786,96,4,1119.33,0.22
2780,787,222,3,686.98,0.0
2781,787,266,3,113.81,0.0
2782,787,48,5,160.37,0.0
2783,788,223,7,403.51,0.0
2784,788,322,8,883.01,0.0
2785,788,274,8,307.39,0.15
2786,788,114,4,105.22,0.0
2787,788,483,2,746.08,0.0
2788,788,424,5,927.55,0.0
2789,789,135,8,1244.95,0.0
2790,790,471,1,898.91,0.0
2791,790,432,8,491.73,0.0
2792,791,93,7,987.8,0.0
2793,791,48,2,1064.22,0.0
2794,791,143,3,1202.7,0.0
2795,791,182,5,1134.86,0.3
2796,792,249,1,1225.5,0.0
2797,792,378,4,681.41,0.0
2798,792,76,3,826.82,0.0
2799,792,474,7,262.75,0.25
2800,792,490,1,1473.81,0.0
2801,793,387,7,1260.49,1.27
2802,793,47,8,1229.18,0.21
2803,793,445,8,819.23,0.0
2804,793,286,5,1041.88,0.0
2805,793,168,6,325.49,0.0
2806,793,219,8,835.06,0.0
2807,794,174,5,808.68,0.0
2808,794,152,4,722.28,0.0
2809,794,429,1,88.88,0.34
2810,794,104,8,375.54,0.0
2811,795,227,4,53.33,0.0
2812,795,279,2,1037.0,0.0
2813,795,54,2,1008.9,0.0
2814,795,232,4,1008.29,0.0
2815,796,464,3,872.78,0.0
2816,796,242,8,1178.92,0.0
2817,797,465,8,997.88,0.2
2818,797,446,-4,1403.52,0.0
2819,797,417,2,140.97,0.0
2820,798,328,7,185.4,0.0
2821,798,328,5,1011.8,0.0
2822,799,54,6,275.79,0.0
2823,799,109,3,1404.51,0.0
2824,799,36,3,490.19,0.3
2825,799,369,0,222.94,0.0
2826,799,452,1,630.62,0.0
2827,799,94,6,635.96,0.18
2828,800,386,1,149.19,0.0
2829,801,242,7,1183.66,0.12
2830,801,247,5,42.86,0.2
2831,801,228,7,153.79,0.0
2832,801,266,5,880.81,0.0
2833,801,422,4,414.14,0.0
2834,801,479,1,236.04,0.0
2835,802,393,7,93.53,0.0
2836,803,402,2,159.34,0.0
2837,803,463,-6,58.51,0.0
2838,803,485,-8,1167.25,0.0
2839,803,487,2,753.82,0.19
2840,803,262,0,1484.56,0.0
2841,803,413,5,365.89,0.0
2842,804,224,2,1085.19,0.0
2843,804,187,8,758.73,0.0
2844,805,346,5,766.44,0.0
2845,805,81,8,641.61,0.0
2846,805,348,-7,632.85,0.0
2847,806,453,2,1155.72,0.0
2848,806,76,3,1249.09,0.0
2849,806,109,8,1362.86,0.0
2850,807,372,7,1485.58,0.2
2851,807,13,3,1409.16,0.0
2852,807,122,8,827.88,0.0
2853,807,321,7,646.97,0.0
2854,807,428,2,1340.05,0.27
2855,808,450,4,101.22,0.0
2856,808,193,4,1166.31,0.0
2857,809,127,0,1180.5,0.39
2858,809,141,3,907.35,0.0
2859,809,435,1,535.74,0.0
2860,809,162,7,111.7,0.0
2861,809,103,8,84.02,0.0
2862,809,413,8,329.33,0.0
2863,810,148,2,1065.79,0.0
2864,810,133,5,411.84,0.0
2865,811,178,8,139.27,0.0
2866,811,455,3,1487.18,0.0
2867,811,408,7,43.2,0.0
2868,811,438,7,126.93,0.0
2869,812,122,6,1437.31,0.0
2870,813,385,7,727.92,0.0
2871,813,338,2,1101.42,0.0
2872,813,439,1,915.3,0.0
2873,813,459,3,175.51,0.0
2874,813,309,8,153.81,0.0
2875,813,197,1,141.53,0.0
2876,814,22,8,52.67,0.0
2877,814,314,8,83.64,0.0
2878,814,373,6,817.62,0.0
2879,814,483,1,398.94,0.16
2880,814,116,6,915.68,0.0
2881,815,397,2,988.11,-0.07
2882,815,468,1,739.52,0.0
2883,815,217,1,984.17,0.0
2884,815,153,0,50.84,0.0
2885,815,380,1,723.32,0.0
2886,815,157,4,1165.49,0.0
2887,816,153,1,73.61,0.0
2888,816,102,7,492.62,0.0
2889,816,216,1,1413.57,0.0
2890,816,408,4,1348.07,0.0
2891,816,148,6,1305.56,0.0
2892,817,455,1,1300.75,0.0
2893,817,87,4,678.17,0.36
2894,817,326,1,1075.22,0.0
2895,818,42,0,1055.73,0.0
2896,818,6,7,540.64,0.0
2897,818,195,6,1248.31,0.0
2898,819,108,1,450.77,0.0
2899,820,86,5,1243.4,0.0
2900,820,392,1,566.19,0.0
2901,820,98,-3,738.09,0.0
2902,820,94,1,262.47,0.0
2903,820,183,4,338.09,1.67
2904,820,327,5,372.15,0.0
2905,821,117,7,882.1,0.0
2906,821,492,4,370.04,0.0
2907,821,226,8,869.31,0.0
2908,822,75,4,98.6,0.0
2909,822,159,5,843.72,0.0
2910,822,83,6,774.07,0.0
2911,823,131,3,801.91,0.0
2912,823,398,6,1167.97,1.63
2913,823,77,1,833.54,0.0
2914,823,435,2,812.86,0.0
2915,823,245,4,553.82,0.09
2916,824,372,5,18.11,0.0
2917,825,410,1,310.03,0.0
2918,825,365,3,646.07,0.0
2919,825,187,6,347.36,0.0
2920,825,338,2,1392.59,0.15
2921,825,350,1,420.92,0.0
2922,825,51,6,1102.02,0.3
2923,826,217,8,49.69,0.0
2924,827,260,1,43.66,0.0
2925,827,483,1,764.96,0.12
2926,827,289,1,430.52,0.0
2927,827,154,5,106.8,0.0
2928,827,142,3,1150.03,0.0
2929,827,43,3,1235.66,0.3
2930,828,40,7,872.92,0.0
2931,828,248,8,598.92,0.0
2932,828,231,6,1363.19,0.0
2933,828,395,8,1099.07,0.0
2934,828,10,4,669.98,0.0
2935,828,363,8,355.33,0.0
2936,829,173,4,946.76,0.29
2937,830,486,3,882.92,0.0
2938,830,455,7,1172.24,0.0
2939,831,176,2,1026.27,0.0
2940,831,139,6,516.06,0.0
2941,831,399,2,96.07,0.0
2942,832,474,3,1164.96,0.0
2943,832,185,3,778.13,0.0
2944,832,181,-3,975.25,0.0
2945,832,141,8,1255.2,0.19
2946,832,24,3,1427.77,0.0
2947,833,301,3,93.76,0.0
2948,833,187,6,1130.34,0.0
2949,833,436,3,238.84,0.0
2950,833,397,5,1224.14,0.11
2951,834,425,8,980.42,0.0
2952,834,206,2,412.65,0.0
2953,834,343,6,12.86,0.0
2954,834,383,3,991.28,0.0
2955,834,250,3,707.78,0.0
2956,835,415,4,1457.72,0.0
2957,836,125,2,1082.48,0.0
2958,836,147,8,858.89,0.0
2959,837,291,-5,64.73,0.0
2960,837,108,8,245.43,0.07
2961,837,237,1,1140.67,0.0
2962,837,360,8,23.41,0.0
2963,837,300,7,524.72,0.0
2964,837,251,6,369.03,0.0
2965,838,477,3,530.34,0.0
2966,838,75,8,1147.5,0.0
2967,838,254,1,84.13,0.0
2968,838,204,1,46.76,0.0
2969,838,401,0,1293.19,0.0
2970,839,306,4,902.27,0.0
2971,839,28,2,1030.95,0.0
2972,839,285,1,422.76,0.0
2973,839,319,4,21.69,0.0
2974,840,325,7,1161.43,0.0
2975,840,76,4,690.21,0.0
2976,840,167,3,977.76,0.26
2977,840,487,8,1242.04,0.0
2978,841,255,8,19.84,0.0
2979,841,321,4,199.43,0.37
2980,841,172,7,1172.85,0.0
2981,841,125,1,17.28,0.3
2982,842,269,5,137.02,0.0
2983,842,436,6,1007.09,0.31
2984,843,353,5,1375.03,0.0
2985,843,33,8,679.62,0.0
2986,843,15,4,180.76,0.0
2987,844,197,4,1141.89,0.0
2988,844,304,7,874.63,0.0
2989,844,133,1,1091.57,0.0
2990,844,287,2,422.74,0.0
2991,844,158,6,475.83,0.0
2992,844,182,3,878.48,0.0
2993,845,114,3,207.74,0.1
2994,845,350,8,1227.61,0.0
2995,845,181,8,1193.46,0.0
2996,845,261,5,923.62,1.8
2997,845,259,6,1270.27,0.0
2998,845,311,3,207.58,0.0
2999,846,202,6,1441.84,0.0
3000,846,426,6,481.26,0.0
3001,846,309,8,1054.89,0.0
3002,846,317,4,520.9,0.0
3003,846,334,8,144.06,0.0
3004,846,273,8,816.3,0.0
3005,847,149,1,776.27,0.0
3006,847,262,8,51.62,0.12
3007,847,119,4,961.95,0.0
3008,848,352,1,692.92,0.15
3009,848,376,1,347.04,0.0
3010,849,36,7,1325.63,0.0
3011,849,488,5,1150.24,0.0
3012,849,106,3,260.03,0.33
3013,849,163,2,848.31,0.22
3014,850,434,8,1222.24,0.35
3015,851,39,8,60.68,0.29
3016,852,476,4,1459.0,0.16
3017,852,386,7,485.19,0.0
3018,852,242,4,890.94,0.0
3019,852,442,2,238.11,-0.06
3020,852,150,5,735.24,0.0
3021,853,134,5,71.33,0.0
3022,853,448,8,1317.34,0.0
3023,854,52,7,618.28,0.0
3024,854,29,6,1406.81,0.0
3025,854,420,8,1492.4,0.35
3026,854,365,1,218.02,0.0
3027,854,165,5,705.25,0.0
3028,855,422,6,567.92,0.0
3029,855,500,3,1192.53,0.0
3030,855,23,6,1134.99,0.0
3031,856,318,3,439.66,0.0
3032,856,314,0,542.17,0.15
3033,856,70,5,878.32,0.0
3034,856,183,6,1095.7,0.0
3035,856,129,1,1247.85,0.0
3036,857,76,7,1300.03,0.0
3037,857,445,1,912.77,0.0
3038,857,503,1,699.65,0.12
3039,857,441,3,1386.71,0.0
3040,857,321,5,654.51,0.0
3041,858,157,2,879.39,0.0
3042,858,252,2,447.17,0.37
3043,858,82,1,1198.14,0.0
3044,859,6,6,168.19,0.0
3045,860,69,1,768.99,0.26
3046,860,516,2,369.35,0.0
3047,860,170,5,150.26,0.0
3048,861,100,1,83.83,0.0
3049,861,231,2,1452.01,0.0
3050,861,351,4,1420.69,0.0
3051,861,404,7,1008.78,0.0
3052,861,269,5,1135.28,-0.07
3053,862,191,7,1233.99,0.0
3054,862,37,2,1213.95,1.88
3055,862,289,8,733.77,0.25
3056,863,493,8,843.66,0.0
3057,863,419,2,427.87,0.0
3058,863,373,2,1333.57,0.0
3059,863,409,6,801.72,0.0
3060,863,111,2,530.87,0.08
3061,863,140,6,1204.38,0.0
3062,864,358,5,400.71,0.0
3063,865,191,5,423.32,0.0
3064,865,109,3,153.28,0.0
3065,865,388,8,676.98,0.0
3066,865,463,1,1378.34,0.13
3067,865,43,3,152.76,0.0
3068,865,284,3,1041.01,0.37
3069,866,81,6,261.12,0.0
3070,866,248,1,180.31,0.0
3071,867,48,6,1433.96,0.0
3072,867,137,2,1151.55,0.0
3073,867,70,7,1127.72,0.0
3074,867,282,3,1030.84,0.0
3075,867,417,3,1244.84,0.0
3076,868,115,2,156.67,0.23
3077,869,154,8,452.37,0.0
3078,870,192,8,1153.18,0.22
3079,871,322,4,102.75,0.0
3080,872,426,8,1303.69,0.0
3081,873,34,7,1021.26,0.14
3082,873,383,5,515.14,0.0
3083,873,462,7,1484.11,0.0
3084,874,162,-7,1445.13,0.0
3085,874,482,2,701.92,0.0
3086,874,277,3,831.42,0.0
3087,875,190,7,627.99,0.0
3088,875,353,-8,1478.59,0.0
3089,875,384,3,278.24,0.0
3090,875,185,0,277.07,0.1
3091,875,472,3,152.3,0.0
3092,876,518,-5,174.92,0.0
3093,876,324,8,192.65,0.0
3094,876,192,4,147.26,0.0
3095,876,444,4,1003.24,0.0
3096,876,241,1,244.18,0.0
3097,876,164,5,1455.71,0.0
3098,877,265,1,918.15,0.0
3099,877,436,-6,1192.23,0.33
3100,877,160,6,209.97,0.27
3101,877,493,7,1189.17,0.0
3102,877,174,8,1236.84,0.0
3103,877,448,5,1458.99,0.0
3104,878,315,3,1118.92,0.0
3105,878,38,1,83.53,0.0
3106,878,255,2,789.86,0.0
3107,878,231,3,1349.37,0.0
3108,879,18,2,1248.42,0.0
3109,879,310,6,173.18,0.0
3110,879,413,5,1379.09,0.0
3111,879,243,5,156.38,0.0
3112,879,240,7,703.86,0.33
3113,879,351,4,1183.75,0.0
3114,880,377,2,379.94,0.0
3115,880,95,1,1174.61,0.0
3116,880,86,2,21.87,0.0
3117,880,410,1,374.13,0.0
3118,881,216,8,709.42,0.0
3119,881,419,6,232.2,0.0
3120,881,407,4,465.92,0.0
3121,882,506,1,107.93,0.0
3122,882,373,6,1008.15,0.0
3123,882,243,4,820.85,0.0
3124,882,124,4,591.7,0.0
3125,882,314,6,915.15,0.0
3126,883,319,4,567.56,0.0
3127,883,112,5,227.4,0.0
3128,884,90,8,952.68,0.17
3129,885,194,2,590.34,0.17
3130,885,313,4,730.91,0.0
3131,885,294,4,682.43,0.0
3132,885,482,3,1163.51,0.0
3133,885,174,7,210.35,1.25
3134,885,516,4,944.33,0.0
3135,886,389,4,928.8,-0.1
3136,886,4,4,703.27,0.15
3137,886,475,7,352.03,0.0
3138,887,191,2,313.04,0.17
3139,888,500,3,1480.97,0.0
3140,888,307,7,704.34,0.0
3141,888,171,2,519.38,0.0
3142,888,461,2,1324.55,0.13
3143,889,157,8,111.59,0.22
3144,889,240,6,688.43,0.0
3145,889,428,1,770.46,0.0
3146,889,215,8,655.87,0.0
3147,890,293,-6,478.06,0.0
3148,890,63,2,138.1,0.0
3149,891,435,4,991.64,0.0
3150,891,148,4,421.77,0.0
3151,891,101,2,1377.56,0.0
3152,891,471,2,1226.56,1.73
3153,891,211,1,987.88,0.39
3154,892,60,1,166.16,0.14
3155,892,332,2,1440.9,-0.09
3156,893,33,1,1465.58,0.0
3157,893,41,1,498.52,0.0
3158,893,270,-2,279.94,0.0
3159,894,432,4,238.64,0.0
3160,894,188,7,1160.08,0.0
3161,895,86,8,633.8,0.0
3162,895,457,8,302.79,0.0
3163,895,279,3,1127.63,0.0
3164,895,523,3,650.08,0.0
3165,896,462,7,223.23,0.0
3166,896,381,6,956.03,0.0
3167,896,167,7,1232.76,1.16
3168,897,1,3,763.28,0.07
3169,897,401,7,892.24,0.0
3170,897,432,1,433.92,0.0
3171,897,314,7,556.35,0.0
3172,897,170,8,1477.64,0.0
3173,898,258,5,448.58,0.0
3174,898,168,1,1018.83,0.0
3175,898,73,1,50.02,0.0
3176,898,501,6,897.78,0.0
3177,898,115,7,205.84,0.0
3178,899,79,2,1194.83,0.0
3179,899,356,8,443.63,0.0
3180,899,446,7,1208.57,0.0
3181,899,341,2,1033.88,0.0
3182,899,235,2,120.61,0.0
3183,899,189,8,717.72,0.0
3184,900,357,1,1463.5,0.05
3185,900,254,1,106.44,0.0
3186,900,270,4,91.74,0.0
3187,900,361,6,222.49,0.0
3188,900,125,7,1438.63,0.37
3189,901,272,4,124.61,0.0
3190,901,140,5,1080.02,0.0
3191,901,41,5,768.95,0.0
3192,901,246,3,439.95,0.0
3193,901,150,8,1090.6,0.0
3194,901,25,2,238.68,0.0
3195,902,6,4,719.35,0.0
3196,902,138,2,979.23,0.32
3197,902,427,6,604.86,0.0
3198,903,474,3,1140.21,0.0
3199,903,126,2,16.68,0.0
3200,903,408,1,886.99,0.0
3201,904,185,8,490.15,0.0
3202,904,521,7,217.49,-0.08
3203,904,186,4,1341.7,0.0
3204,904,465,7,948.51,0.08
3205,904,3,3,339.55,0.0
3206,904,353,5,61.23,0.0
3207,905,200,5,1448.01,0.0
3208,905,85,7,956.22,0.0
3209,906,143,5,897.93,0.0
3210,906,302,1,528.04,0.0
3211,907,181,8,120.76,0.0
3212,908,103,6,1161.7,0.0
3213,908,330,3,360.2,0.0
3214,908,78,0,801.0,0.38
3215,909,28,7,473.99,0.0
3216,910,234,4,980.0,0.0
3217,910,353,3,928.78,0.0
3218,910,289,1,293.01,0.0
3219,910,28,5,435.32,0.0
3220,910,140,3,128.14,0.23
3221,910,82,2,690.56,0.0
3222,911,58,1,606.45,0.0
3223,911,38,1,998.7,0.0
3224,912,348,2,175.66,0.0
3225,912,470,8,701.2,0.0
3226,912,16,3,1082.91,0.0
3227,912,253,7,1055.3,0.0
3228,912,39,3,380.84,0.0
3229,912,102,8,826.67,0.39
3230,913,464,7,264.42,0.0
3231,913,93,5,798.52,0.0
3232,914,455,3,203.57,0.0
3233,914,256,1,1286.14,0.12
3234,914,442,3,1200.77,0.0
3235,915,386,5,1111.73,0.0
3236,915,72,7,487.81,0.0
3237,915,126,1,1407.91,0.0
3238,915,103,1,806.85,0.0
3239,915,455,8,390.39,0.0
3240,916,292,-6,1228.14,0.0
3241,917,331,4,592.87,0.0
3242,917,385,5,245.14,0.0
3243,918,256,3,380.41,0.0
3244,918,159,7,898.33,0.0
3245,918,204,6,159.21,0.22
3246,919,105,7,1088.22,0.0
3247,919,7,6,412.99,0.0
3248,919,46,3,462.37,0.0
3249,919,11,2,1159.35,0.0
3250,919,33,1,56.92,0.09
3251,919,155,3,1464.43,0.16
3252,920,383,1,156.07,0.0
3253,920,252,7,1259.73,0.0
3254,920,82,7,1285.76,0.0
3255,920,183,3,37.39,0.0
3256,920,72,5,1112.91,0.0
3257,920,300,3,524.01,0.0
3258,921,340,5,576.2,0.29
3259,921,451,7,912.02,0.0
3260,921,117,-7,958.17,0.0
3261,922,453,8,201.01,0.0
3262,922,182,4,218.3,0.0
3263,923,242,4,1461.7,0.0
3264,924,173,1,414.0,0.0
3265,924,53,4,1227.2,0.0
3266,924,166,7,1140.26,0.0
3267,924,137,1,23.53,1.48
3268,924,460,0,723.22,0.0
3269,925,343,3,359.67,0.0
3270,925,251,6,1179.91,0.0
3271,925,438,1,1203.28,0.0
3272,925,451,7,931.16,0.0
3273,926,354,6,22.57,0.0
3274,927,486,4,1260.08,-0.06
3275,927,18,8,552.65,0.37
3276,927,10,8,1136.6,0.0
3277,928,380,3,447.41,0.0
3278,928,405,1,1312.1,0.0
3279,929,395,5,1393.06,0.0
3280,929,497,8,785.55,0.0
3281,929,326,5,688.15,0.1
3282,930,455,1,1168.38,0.0
3283,930,220,6,97.9,0.12
3284,931,90,2,98.81,0.0
3285,932,366,8,1436.0,0.0
3286,932,55,1,303.62,0.0
3287,932,335,2,554.54,0.0
3288,933,275,6,7.81,0.0
3289,933,497,4,1401.99,0.0
3290,933,109,3,1241.57,0.0
3291,934,71,5,184.29,0.11
3292,934,179,6,28.07,0.0
3293,935,6,1,24.45,0.0
3294,936,309,8,374.46,0.0
3295,937,442,1,1357.31,0.28
3296,938,91,8,1419.16,0.0
3297,938,392,3,1149.9,0.0
3298,938,146,4,227.5,0.0
3299,938,252,0,311.3,0.0
3300,939,476,4,892.51,0.0
3301,939,282,-3,155.12,0.0
3302,940,448,7,674.13,0.0
3303,940,279,6,1402.23,0.0
3304,940,329,5,451.86,0.0
3305,940,270,7,831.98,0.0
3306,940,270,8,553.34,0.24
3307,941,203,1,129.58,0.0
3308,942,242,5,1116.13,0.4
3309,943,98,4,1051.84,0.0
3310,944,77,2,815.04,0.0
3311,944,191,6,265.52,0.0
3312,944,302,3,883.38,0.0
3313,944,220,4,790.43,0.0
3314,944,77,7,82.94,0.0
3315,945,211,1,1136.04,0.0
3316,945,7,8,1440.92,0.0
3317,945,131,8,761.36,0.16
3318,945,203,8,207.96,0.0
3319,945,497,8,863.27,0.0
3320,946,483,4,763.0,0.0
3321,946,131,1,183.71,0.0
3322,947,40,1,1271.46,0.0
3323,947,208,2,8.63,0.0
3324,947,434,2,1421.05,0.0
3325,947,263,6,306.79,1.57
3326,948,63,4,170.42,0.0
3327,948,244,3,131.9,0.0
3328,948,377,8,583.57,0.0
3329,948,346,6,813.78,0.0
3330,948,200,7,1269.66,0.23
3331,949,314,4,494.96,0.0
3332,949,276,4,244.33,0.0
3333,950,280,3,527.86,0.0
3334,950,451,1,317.89,0.0
3335,950,48,6,417.81,0.0
3336,950,363,3,169.19,0.0
3337,950,13,1,408.55,0.0
3338,950,377,2,1468.83,0.0
3339,951,300,2,1484.2,0.13
3340,951,148,6,435.16,0.0
3341,951,520,5,1191.88,0.0
3342,951,285,2,1218.04,0.0
3343,952,3,5,969.97,0.0
3344,953,486,7,583.99,0.0
3345,953,279,6,201.99,0.0
3346,953,240,6,1389.26,0.0
3347,953,236,3,1039.92,0.0
3348,953,161,1,1182.43,0.0
3349,954,362,5,762.35,0.0
3350,955,72,3,829.7,0.0
3351,955,456,6,1058.13,0.0
3352,956,176,2,455.43,0.0
3353,956,180,0,1109.53,0.0
3354,957,252,8,913.07,0.0
3355,957,317,8,675.96,0.0
3356,957,292,7,525.67,0.0
3357,958,179,7,1490.9,0.0
3358,958,423,7,460.02,0.0
3359,958,199,6,99.44,0.0
3360,958,482,7,481.38,0.16
3361,958,492,6,977.58,0.37
3362,959,197,6,15.3,0.0
3363,960,295,4,412.12,0.0
3364,960,192,4,240.34,0.0
3365,960,270,-7,1190.46,0.0
3366,960,48,2,53.64,0.0
3367,960,488,4,1003.33,0.0
3368,960,500,-1,478.67,0.0
3369,961,444,-1,683.82,0.0
3370,961,150,7,1244.66,0.0
3371,961,488,-7,262.08,0.26
3372,962,190,8,385.39,0.0
3373,962,512,3,794.26,0.0
3374,962,225,1,930.29,0.0
3375,962,308,8,1494.5,0.0
3376,962,376,8,256.9,0.0
3377,963,251,3,235.94,0.0
3378,963,152,6,609.41,0.18
3379,963,195,3,1188.33,0.0
3380,963,179,6,760.81,0.0
3381,963,34,1,814.66,0.0
3382,964,55,6,1390.26,0.0
3383,964,393,5,640.7,0.0
3384,965,310,5,937.86,0.0
3385,966,169,7,680.86,0.0
3386,966,187,3,529.18,0.0
3387,966,193,4,1390.24,0.0
3388,966,134,6,1268.62,0.07
3389,966,324,7,781.38,0.22
3390,966,123,4,483.23,0.0
3391,967,493,4,1107.49,0.27
3392,967,278,2,48.01,1.52
3393,967,443,1,949.14,0.07
3394,967,221,7,664.36,0.0
3395,967,215,7,451.11,0.0
3396,968,1,-1,982.62,0.0
3397,968,215,7,1188.06,0.0
3398,969,286,1,249.03,0.0
3399,969,77,7,953.94,0.0
3400,969,136,8,898.74,0.0
3401,969,503,4,1231.97,0.0
3402,969,462,4,1385.86,0.0
3403,970,401,4,1262.98,0.0
3404,970,246,2,1051.6,0.0
3405,970,373,5,407.46,0.0
